class_id,class_name,course_title,attendance,participation,recitation,presentation,project,midterm1,midterm2,midterm3,finals,assignments,quizzes,assignments_count,quizzes_count,class_time,class_days,lecturer_id,lecturer_name,lecturer_email,lecturer_office_hours,lecturer_office,lecturer_phone,ta_count,ta_id,ta_name,ta_email,ta_office_hours,ta_office
204745793,SOC 102,Medicine and Society,11,2,7,2,9,3,2,3,29,15,17,9,7,04:46 PM,"Friday, Thursday, Tuesday",119871762,Miranda Smith,miranda.smith@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,(236)405-5518x325,5,114437460,Tanya Washington,tanya.washington@stonybrook.edu,Monday 2-4 PM,Office B
203188263,FLM 102,Introduction to Film and Television Composition: How Films and TV Shows Say What They Mean,6,2,6,8,6,0,5,1,33,15,18,8,7,12:37 AM,"Monday, Wednesday, Thursday",112896473,Joseph Warner,joseph.warner@stonybrook.edu,Friday 3-5 PM,Office B,001-471-955-4212x78476,3,119395670,Catherine Pollard,catherine.pollard@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
203188263,FLM 102,Introduction to Film and Television Composition: How Films and TV Shows Say What They Mean,6,2,6,8,6,0,5,1,33,15,18,8,7,12:37 AM,"Monday, Wednesday, Thursday",112896473,Joseph Warner,joseph.warner@stonybrook.edu,Friday 3-5 PM,Office B,001-471-955-4212x78476,3,118551810,Andrew Flores,andrew.flores@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
203188263,FLM 102,Introduction to Film and Television Composition: How Films and TV Shows Say What They Mean,6,2,6,8,6,0,5,1,33,15,18,8,7,12:37 AM,"Monday, Wednesday, Thursday",112896473,Joseph Warner,joseph.warner@stonybrook.edu,Friday 3-5 PM,Office B,001-471-955-4212x78476,3,119888618,Linda Navarro,linda.navarro@stonybrook.edu,Friday 3-5 PM,Office B
203783312,FLM 101,Introduction to Filmmaking and Television: Visual Storytelling,1,9,2,9,5,2,5,3,31,15,18,5,7,12:14 PM,"Friday, Monday, Thursday",117968832,Christopher Rodriguez,christopher.rodriguez@stonybrook.edu,Wednesday 10 AM-12 PM,Office C,(577)667-0396,3,115606113,Justin Poole,justin.poole@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
203783312,FLM 101,Introduction to Filmmaking and Television: Visual Storytelling,1,9,2,9,5,2,5,3,31,15,18,5,7,12:14 PM,"Friday, Monday, Thursday",117968832,Christopher Rodriguez,christopher.rodriguez@stonybrook.edu,Wednesday 10 AM-12 PM,Office C,(577)667-0396,3,117567721,Lynn Henderson,lynn.henderson@stonybrook.edu,Monday 2-4 PM,Office B
203783312,FLM 101,Introduction to Filmmaking and Television: Visual Storytelling,1,9,2,9,5,2,5,3,31,15,18,5,7,12:14 PM,"Friday, Monday, Thursday",117968832,Christopher Rodriguez,christopher.rodriguez@stonybrook.edu,Wednesday 10 AM-12 PM,Office C,(577)667-0396,3,117859128,Alexandria Day MD,alexandria.day.md@stonybrook.edu,Monday 2-4 PM,Office A
206442900,WAE 146,Basic Writing,9,10,0,1,5,4,0,5,32,19,15,9,9,11:26 PM,"Monday, Tuesday, Thursday",116450628,William Mann,william.mann@stonybrook.edu,Friday 3-5 PM,Office B,(816)640-2603x8520,5,111236403,Sean Stevens,sean.stevens@stonybrook.edu,Friday 3-5 PM,Office A
206442900,WAE 146,Basic Writing,9,10,0,1,5,4,0,5,32,19,15,9,9,11:26 PM,"Monday, Tuesday, Thursday",116450628,William Mann,william.mann@stonybrook.edu,Friday 3-5 PM,Office B,(816)640-2603x8520,5,111459265,Anthony Roberts,anthony.roberts@stonybrook.edu,Monday 2-4 PM,Office C
206442900,WAE 146,Basic Writing,9,10,0,1,5,4,0,5,32,19,15,9,9,11:26 PM,"Monday, Tuesday, Thursday",116450628,William Mann,william.mann@stonybrook.edu,Friday 3-5 PM,Office B,(816)640-2603x8520,5,113610142,Christopher Rodriguez,christopher.rodriguez@stonybrook.edu,Friday 3-5 PM,Office A
206442900,WAE 146,Basic Writing,9,10,0,1,5,4,0,5,32,19,15,9,9,11:26 PM,"Monday, Tuesday, Thursday",116450628,William Mann,william.mann@stonybrook.edu,Friday 3-5 PM,Office B,(816)640-2603x8520,5,113399118,Darin Miller,darin.miller@stonybrook.edu,Friday 3-5 PM,Office B
206442900,WAE 146,Basic Writing,9,10,0,1,5,4,0,5,32,19,15,9,9,11:26 PM,"Monday, Tuesday, Thursday",116450628,William Mann,william.mann@stonybrook.edu,Friday 3-5 PM,Office B,(816)640-2603x8520,5,114385693,Chris Schneider,chris.schneider@stonybrook.edu,Monday 2-4 PM,Office A
203204228,EST 220,Multimedia for Online Content Platforms,4,11,9,6,1,0,0,3,28,19,19,7,5,08:54 PM,"Monday, Wednesday, Thursday",115181737,Diana Bender,diana.bender@stonybrook.edu,Monday 2-4 PM,Office B,(631)520-8786x87440,4,115856430,Troy Lopez,troy.lopez@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
203204228,EST 220,Multimedia for Online Content Platforms,4,11,9,6,1,0,0,3,28,19,19,7,5,08:54 PM,"Monday, Wednesday, Thursday",115181737,Diana Bender,diana.bender@stonybrook.edu,Monday 2-4 PM,Office B,(631)520-8786x87440,4,112363084,Alex Juarez,alex.juarez@stonybrook.edu,Monday 2-4 PM,Office A
203204228,EST 220,Multimedia for Online Content Platforms,4,11,9,6,1,0,0,3,28,19,19,7,5,08:54 PM,"Monday, Wednesday, Thursday",115181737,Diana Bender,diana.bender@stonybrook.edu,Monday 2-4 PM,Office B,(631)520-8786x87440,4,114274519,Jason Rhodes,jason.rhodes@stonybrook.edu,Monday 2-4 PM,Office A
203204228,EST 220,Multimedia for Online Content Platforms,4,11,9,6,1,0,0,3,28,19,19,7,5,08:54 PM,"Monday, Wednesday, Thursday",115181737,Diana Bender,diana.bender@stonybrook.edu,Monday 2-4 PM,Office B,(631)520-8786x87440,4,116530913,Maria Sheppard,maria.sheppard@stonybrook.edu,Monday 2-4 PM,Office B
205098103,EST 216,Emerging Technologies in Atypical Operations,7,4,7,8,2,2,4,6,24,17,19,8,9,06:04 PM,"Wednesday, Tuesday, Monday",111965993,Anita Rodriguez,anita.rodriguez@stonybrook.edu,Wednesday 10 AM-12 PM,Office C,971-941-7168x792,1,112325695,Patricia Olson,patricia.olson@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
208873696,EST 300,Communication for Engineers and Scientists,2,10,3,6,2,5,3,5,32,17,15,7,9,09:26 PM,"Friday, Wednesday, Thursday",116445354,James Powell,james.powell@stonybrook.edu,Monday 2-4 PM,Office B,893.412.7353x380,3,112345299,Nicholas Kennedy,nicholas.kennedy@stonybrook.edu,Friday 3-5 PM,Office C
208873696,EST 300,Communication for Engineers and Scientists,2,10,3,6,2,5,3,5,32,17,15,7,9,09:26 PM,"Friday, Wednesday, Thursday",116445354,James Powell,james.powell@stonybrook.edu,Monday 2-4 PM,Office B,893.412.7353x380,3,119889295,Samantha Ortiz,samantha.ortiz@stonybrook.edu,Wednesday 10 AM-12 PM,Office A
208873696,EST 300,Communication for Engineers and Scientists,2,10,3,6,2,5,3,5,32,17,15,7,9,09:26 PM,"Friday, Wednesday, Thursday",116445354,James Powell,james.powell@stonybrook.edu,Monday 2-4 PM,Office B,893.412.7353x380,3,113247305,Steven Fitzgerald,steven.fitzgerald@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
209755368,ESS 131,Applications Software for Information Management,11,9,0,3,7,0,3,2,34,16,15,10,10,11:21 PM,"Thursday, Monday, Wednesday",117627365,Hunter Jones,hunter.jones@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,587.570.4290x81286,1,112007955,John Morris,john.morris@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
203687077,EST 214,Visual Rhetoric and Information Technology,10,3,4,4,3,9,3,4,29,15,16,5,9,08:37 AM,"Monday, Wednesday, Thursday",117477817,Tracy Harmon,tracy.harmon@stonybrook.edu,Wednesday 10 AM-12 PM,Office A,001-770-765-6668x97896,5,118891603,Melissa Medina,melissa.medina@stonybrook.edu,Monday 2-4 PM,Office B
203687077,EST 214,Visual Rhetoric and Information Technology,10,3,4,4,3,9,3,4,29,15,16,5,9,08:37 AM,"Monday, Wednesday, Thursday",117477817,Tracy Harmon,tracy.harmon@stonybrook.edu,Wednesday 10 AM-12 PM,Office A,001-770-765-6668x97896,5,111250735,Jade Frederick,jade.frederick@stonybrook.edu,Friday 3-5 PM,Office B
203687077,EST 214,Visual Rhetoric and Information Technology,10,3,4,4,3,9,3,4,29,15,16,5,9,08:37 AM,"Monday, Wednesday, Thursday",117477817,Tracy Harmon,tracy.harmon@stonybrook.edu,Wednesday 10 AM-12 PM,Office A,001-770-765-6668x97896,5,113736062,Gabriel Taylor,gabriel.taylor@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
203687077,EST 214,Visual Rhetoric and Information Technology,10,3,4,4,3,9,3,4,29,15,16,5,9,08:37 AM,"Monday, Wednesday, Thursday",117477817,Tracy Harmon,tracy.harmon@stonybrook.edu,Wednesday 10 AM-12 PM,Office A,001-770-765-6668x97896,5,115719067,Vincent Ruiz,vincent.ruiz@stonybrook.edu,Friday 3-5 PM,Office C
203687077,EST 214,Visual Rhetoric and Information Technology,10,3,4,4,3,9,3,4,29,15,16,5,9,08:37 AM,"Monday, Wednesday, Thursday",117477817,Tracy Harmon,tracy.harmon@stonybrook.edu,Wednesday 10 AM-12 PM,Office A,001-770-765-6668x97896,5,114330839,Steven Campbell,steven.campbell@stonybrook.edu,Wednesday 10 AM-12 PM,Office A
207298527,EST 216,Fundamentals of Industrial Engineering,5,5,8,9,6,5,4,4,21,17,16,10,10,08:45 PM,"Wednesday, Tuesday, Monday",116378172,Shannon Morris,shannon.morris@stonybrook.edu,Friday 3-5 PM,Office C,001-470-936-0498,3,116577135,Ann Padilla,ann.padilla@stonybrook.edu,Monday 2-4 PM,Office B
207298527,EST 216,Fundamentals of Industrial Engineering,5,5,8,9,6,5,4,4,21,17,16,10,10,08:45 PM,"Wednesday, Tuesday, Monday",116378172,Shannon Morris,shannon.morris@stonybrook.edu,Friday 3-5 PM,Office C,001-470-936-0498,3,112396153,Joy Hunt,joy.hunt@stonybrook.edu,Monday 2-4 PM,Office A
207298527,EST 216,Fundamentals of Industrial Engineering,5,5,8,9,6,5,4,4,21,17,16,10,10,08:45 PM,"Wednesday, Tuesday, Monday",116378172,Shannon Morris,shannon.morris@stonybrook.edu,Friday 3-5 PM,Office C,001-470-936-0498,3,113910957,John Saunders,john.saunders@stonybrook.edu,Monday 2-4 PM,Office C
205721057,ESS 310,Design of Computer Games,5,5,8,9,0,2,1,5,33,16,16,7,7,10:35 AM,"Tuesday, Thursday, Monday",113244953,Deborah Lyons,deborah.lyons@stonybrook.edu,Friday 3-5 PM,Office B,8266934828,3,114102603,Matthew Green,matthew.green@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
205721057,ESS 310,Design of Computer Games,5,5,8,9,0,2,1,5,33,16,16,7,7,10:35 AM,"Tuesday, Thursday, Monday",113244953,Deborah Lyons,deborah.lyons@stonybrook.edu,Friday 3-5 PM,Office B,8266934828,3,114023669,David Martin,david.martin@stonybrook.edu,Friday 3-5 PM,Office B
205721057,ESS 310,Design of Computer Games,5,5,8,9,0,2,1,5,33,16,16,7,7,10:35 AM,"Tuesday, Thursday, Monday",113244953,Deborah Lyons,deborah.lyons@stonybrook.edu,Friday 3-5 PM,Office B,8266934828,3,113602075,Madison Mercer,madison.mercer@stonybrook.edu,Monday 2-4 PM,Office C
204275261,EST 316,Communication Technology Systems,8,2,6,2,1,1,6,3,35,18,18,10,9,08:04 PM,"Wednesday, Thursday, Monday",112030009,Jennifer Morse,jennifer.morse@stonybrook.edu,Monday 2-4 PM,Office B,001-917-743-0111x81683,2,119801553,Mr. Antonio Johns,mr..antonio.johns@stonybrook.edu,Monday 2-4 PM,Office B
204275261,EST 316,Communication Technology Systems,8,2,6,2,1,1,6,3,35,18,18,10,9,08:04 PM,"Wednesday, Thursday, Monday",112030009,Jennifer Morse,jennifer.morse@stonybrook.edu,Monday 2-4 PM,Office B,001-917-743-0111x81683,2,113255992,Timothy Brown,timothy.brown@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
203169821,ISE 327,Database,3,7,9,6,6,0,5,5,21,19,19,6,10,06:10 AM,"Monday, Thursday, Tuesday",112297033,Autumn Diaz,autumn.diaz@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-921-383-1709x5534,4,114005200,Alyssa Jones,alyssa.jones@stonybrook.edu,Friday 3-5 PM,Office A
203169821,ISE 327,Database,3,7,9,6,6,0,5,5,21,19,19,6,10,06:10 AM,"Monday, Thursday, Tuesday",112297033,Autumn Diaz,autumn.diaz@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-921-383-1709x5534,4,115010419,Aimee Fernandez,aimee.fernandez@stonybrook.edu,Monday 2-4 PM,Office C
203169821,ISE 327,Database,3,7,9,6,6,0,5,5,21,19,19,6,10,06:10 AM,"Monday, Thursday, Tuesday",112297033,Autumn Diaz,autumn.diaz@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-921-383-1709x5534,4,114352988,Alejandro Silva,alejandro.silva@stonybrook.edu,Monday 2-4 PM,Office A
203169821,ISE 327,Database,3,7,9,6,6,0,5,5,21,19,19,6,10,06:10 AM,"Monday, Thursday, Tuesday",112297033,Autumn Diaz,autumn.diaz@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-921-383-1709x5534,4,117315533,Katherine Duncan,katherine.duncan@stonybrook.edu,Monday 2-4 PM,Office C
209129341,ISE 373,Hardware Engineering,1,8,10,7,1,0,6,6,25,16,20,10,6,01:06 AM,"Thursday, Monday, Wednesday",111872569,Robert Rodriguez,robert.rodriguez@stonybrook.edu,Wednesday 10 AM-12 PM,Office C,508.542.7974x41724,1,114274483,Courtney Carpenter,courtney.carpenter@stonybrook.edu,Monday 2-4 PM,Office A
